# Generated at,,
# UTC+08,,
# Period Selected: Entire Record,,
#,,
# Comment: ,,
# Description: ,,
# Duration: 0:01:00:00,,
# EventType: Maximum,,
# ReportTitle: Daily,,
# TimeStep: Day,,
# Time-Series Identifier:,,
# Serial No. here,,
#,,
# CSV data starts at line 16,,
#,,
Time Stamp,Event Start Time,Maximum
15-12-07 0:00,15-12-07 0:00,0
16-12-07 0:00,16-12-07 0:00,0
17-12-07 0:00,17-12-07 0:00,0
18-12-07 0:00,18-12-07 12:25,0.092066902
19-12-07 0:00,19-12-07 0:00,0
20-12-07 0:00,20-12-07 16:49,15.54752743
21-12-07 0:00,21-12-07 0:00,0
22-12-07 0:00,22-12-07 0:00,0
23-12-07 0:00,23-12-07 0:00,0
24-12-07 0:00,24-12-07 16:48,8.037608556
25-12-07 0:00,25-12-07 17:49,12.01629892
26-12-07 0:00,26-12-07 20:04,5.214885954
27-12-07 0:00,27-12-07 0:00,0
28-12-07 0:00,28-12-07 0:00,0
29-12-07 0:00,29-12-07 0:00,0
30-12-07 0:00,30-12-07 0:00,0
31-12-07 0:00,31-12-07 23:15,3.124008104
01-01-08 0:00,01-01-08 0:00,3.010805335
02-01-08 0:00,02-01-08 16:01,5.064161879
03-01-08 0:00,03-01-08 5:47,1.065385978
04-01-08 0:00,04-01-08 19:18,1.009692009
05-01-08 0:00,05-01-08 18:14,3.724471831
06-01-08 0:00,06-01-08 0:00,0.770313943
07-01-08 0:00,07-01-08 0:00,0
08-01-08 0:00,08-01-08 19:49,11.10374585
09-01-08 0:00,09-01-08 16:42,65.50515464
10-01-08 0:00,10-01-08 15:13,1.548130386
11-01-08 0:00,11-01-08 8:00,0.091171554
12-01-08 0:00,12-01-08 16:42,5.530805687
13-01-08 0:00,13-01-08 13:25,30.03564728
14-01-08 0:00,14-01-08 15:32,0.119928043
15-01-08 0:00,15-01-08 19:45,11.52303782
16-01-08 0:00,16-01-08 0:46,3.082723
17-01-08 0:00,17-01-08 0:00,0
18-01-08 0:00,18-01-08 8:00,0.104293412
19-01-08 0:00,19-01-08 0:00,0
20-01-08 0:00,20-01-08 0:00,0
21-01-08 0:00,21-01-08 8:00,0.051276208
22-01-08 0:00,22-01-08 0:00,0
23-01-08 0:00,23-01-08 0:00,0
24-01-08 0:00,24-01-08 20:50,46.04580153
25-01-08 0:00,25-01-08 15:37,0.552070427
26-01-08 0:00,26-01-08 0:00,0
27-01-08 0:00,27-01-08 0:00,0
28-01-08 0:00,28-01-08 9:01,0.038464004
29-01-08 0:00,29-01-08 17:39,56.82312925
30-01-08 0:00,30-01-08 8:00,0.114155251
31-01-08 0:00,31-01-08 1:41,3.485042114
01-02-08 0:00,01-02-08 11:58,8.553287381
02-02-08 0:00,02-02-08 15:05,13.09888118
03-02-08 0:00,03-02-08 8:00,0.163681004
04-02-08 0:00,04-02-08 0:00,0
05-02-08 0:00,05-02-08 0:00,0
06-02-08 0:00,06-02-08 0:00,0
07-02-08 0:00,07-02-08 0:00,0
08-02-08 0:00,08-02-08 0:00,0
09-02-08 0:00,09-02-08 0:00,0
10-02-08 0:00,10-02-08 0:00,0
11-02-08 0:00,11-02-08 0:00,0
12-02-08 0:00,12-02-08 0:00,0
13-02-08 0:00,13-02-08 0:00,0
14-02-08 0:00,14-02-08 0:00,0
15-02-08 0:00,15-02-08 0:00,0
16-02-08 0:00,16-02-08 0:00,0
17-02-08 0:00,17-02-08 0:00,0
18-02-08 0:00,18-02-08 0:00,0
19-02-08 0:00,19-02-08 0:00,0
20-02-08 0:00,20-02-08 23:59,4.404178548
21-02-08 0:00,21-02-08 16:50,30.60200543
22-02-08 0:00,22-02-08 0:00,0
23-02-08 0:00,23-02-08 0:00,0
24-02-08 0:00,24-02-08 0:00,0
25-02-08 0:00,25-02-08 23:59,0.028701725
26-02-08 0:00,26-02-08 2:37,12.24225352
27-02-08 0:00,27-02-08 0:00,0
28-02-08 0:00,28-02-08 12:21,0.093278748
29-02-08 0:00,29-02-08 23:59,1.540829558
01-03-08 0:00,01-03-08 16:39,20.65572626
02-03-08 0:00,02-03-08 21:11,11.45444802
03-03-08 0:00,03-03-08 20:36,0.533888216
04-03-08 0:00,04-03-08 0:00,0
05-03-08 0:00,05-03-08 0:00,0
06-03-08 0:00,06-03-08 21:05,11.54473092
07-03-08 0:00,07-03-08 10:15,20.54995227
08-03-08 0:00,08-03-08 8:00,0.040590822
09-03-08 0:00,09-03-08 14:24,1.565286264
10-03-08 0:00,10-03-08 8:00,0.042856122
11-03-08 0:00,11-03-08 0:00,0
12-03-08 0:00,12-03-08 17:59,0.064386894
13-03-08 0:00,13-03-08 1:45,6.173314846
14-03-08 0:00,14-03-08 14:26,12.38551248
15-03-08 0:00,15-03-08 17:18,0.380871773
16-03-08 0:00,16-03-08 8:00,0.197671865
17-03-08 0:00,17-03-08 0:00,0
18-03-08 0:00,18-03-08 14:07,11.53536098
19-03-08 0:00,19-03-08 13:41,8.213048499
20-03-08 0:00,20-03-08 0:00,0.054220235
21-03-08 0:00,21-03-08 19:01,20.06606607
22-03-08 0:00,22-03-08 16:30,32.75909091
23-03-08 0:00,23-03-08 22:44,15.57039983
24-03-08 0:00,24-03-08 1:43,1.045840499
25-03-08 0:00,25-03-08 0:00,0
26-03-08 0:00,26-03-08 0:00,0
27-03-08 0:00,27-03-08 0:00,0
28-03-08 0:00,28-03-08 16:29,26.07692308
29-03-08 0:00,29-03-08 16:04,2.547100433
30-03-08 0:00,30-03-08 15:17,4.758869032
31-03-08 0:00,31-03-08 0:00,0
01-04-08 0:00,01-04-08 14:20,47.12663755
02-04-08 0:00,02-04-08 16:19,16.56543624
03-04-08 0:00,03-04-08 12:44,7.536244494
04-04-08 0:00,04-04-08 14:03,1.871303763
05-04-08 0:00,05-04-08 17:08,5.027104711
06-04-08 0:00,06-04-08 17:22,42.20945946
07-04-08 0:00,07-04-08 14:59,4.579365079
08-04-08 0:00,08-04-08 14:57,11.56739343
09-04-08 0:00,09-04-08 8:00,0.067466267
10-04-08 0:00,10-04-08 13:27,18.35583524
11-04-08 0:00,11-04-08 0:00,0
12-04-08 0:00,12-04-08 16:07,19.64655172
13-04-08 0:00,13-04-08 4:17,42.15363128
14-04-08 0:00,14-04-08 2:13,1.039135562
15-04-08 0:00,15-04-08 18:33,0.087179736
16-04-08 0:00,16-04-08 15:17,14.47826087
17-04-08 0:00,17-04-08 17:36,1.751724138
18-04-08 0:00,18-04-08 15:17,16.63628239
19-04-08 0:00,19-04-08 19:39,22.01922152
20-04-08 0:00,20-04-08 8:00,0.046419269
21-04-08 0:00,21-04-08 17:39,37.21282401
22-04-08 0:00,22-04-08 23:59,11.23980491
23-04-08 0:00,23-04-08 14:42,21.03507218
24-04-08 0:00,24-04-08 9:36,3.563596491
25-04-08 0:00,25-04-08 0:00,0
26-04-08 0:00,26-04-08 0:00,0
27-04-08 0:00,27-04-08 15:42,1.009170259
28-04-08 0:00,28-04-08 18:46,0.186316116
29-04-08 0:00,29-04-08 6:10,0.043896015
30-04-08 0:00,30-04-08 0:00,0
01-05-08 0:00,01-05-08 0:00,0
02-05-08 0:00,02-05-08 0:00,0
03-05-08 0:00,03-05-08 8:00,0.067975831
04-05-08 0:00,04-05-08 0:00,0
05-05-08 0:00,05-05-08 0:00,0
06-05-08 0:00,06-05-08 8:00,0.054789517
07-05-08 0:00,07-05-08 16:25,8.524716916
08-05-08 0:00,08-05-08 8:00,0.077359464
09-05-08 0:00,09-05-08 0:00,0
10-05-08 0:00,10-05-08 0:00,0
11-05-08 0:00,11-05-08 0:00,0
12-05-08 0:00,12-05-08 0:00,0
13-05-08 0:00,13-05-08 0:00,0
14-05-08 0:00,14-05-08 12:50,10.07097187
15-05-08 0:00,15-05-08 0:00,0
16-05-08 0:00,16-05-08 0:00,0
17-05-08 0:00,17-05-08 0:00,0
18-05-08 0:00,18-05-08 9:16,3.699374511
19-05-08 0:00,19-05-08 0:00,0
20-05-08 0:00,20-05-08 0:00,0
21-05-08 0:00,21-05-08 16:13,50.15625
22-05-08 0:00,22-05-08 14:41,0.064956155
23-05-08 0:00,23-05-08 17:33,52.77303371
24-05-08 0:00,24-05-08 8:00,0.061639614
25-05-08 0:00,25-05-08 0:00,0
26-05-08 0:00,26-05-08 16:14,1.081153082
27-05-08 0:00,27-05-08 17:11,3.124105012
28-05-08 0:00,28-05-08 16:10,1.245068611
29-05-08 0:00,29-05-08 14:29,54.01641791
30-05-08 0:00,30-05-08 15:41,87.55895196
31-05-08 0:00,31-05-08 1:30,7.532005174
01-06-08 0:00,01-06-08 0:00,0
02-06-08 0:00,02-06-08 12:16,18.54612797
03-06-08 0:00,03-06-08 19:34,9.483113069
04-06-08 0:00,04-06-08 8:00,0.055497318
05-06-08 0:00,05-06-08 14:54,0.763886376
06-06-08 0:00,06-06-08 0:00,0
07-06-08 0:00,07-06-08 8:00,0.088426017
08-06-08 0:00,08-06-08 4:14,19.85
09-06-08 0:00,09-06-08 20:02,0.043273392
10-06-08 0:00,10-06-08 7:35,1.537311615
11-06-08 0:00,11-06-08 2:04,8.523423423
12-06-08 0:00,12-06-08 0:00,0.023880597
13-06-08 0:00,13-06-08 0:00,0
14-06-08 0:00,14-06-08 0:00,0
15-06-08 0:00,15-06-08 0:00,0
16-06-08 0:00,16-06-08 12:55,27.90633753
17-06-08 0:00,17-06-08 0:00,0
18-06-08 0:00,18-06-08 15:57,0.552346758
19-06-08 0:00,19-06-08 16:08,2.534402017
20-06-08 0:00,20-06-08 0:00,0
21-06-08 0:00,21-06-08 8:00,0.054759514
22-06-08 0:00,22-06-08 17:15,1.224750581
23-06-08 0:00,23-06-08 0:00,0
24-06-08 0:00,24-06-08 0:00,0
25-06-08 0:00,25-06-08 14:05,0.565366337
26-06-08 0:00,26-06-08 15:55,22.02299841
27-06-08 0:00,27-06-08 16:24,3.54317351
28-06-08 0:00,28-06-08 17:18,2.292361111
29-06-08 0:00,29-06-08 10:03,1.107104871
30-06-08 0:00,30-06-08 23:59,0.027248369
01-07-08 0:00,01-07-08 2:20,40.66715543
02-07-08 0:00,02-07-08 0:00,0
03-07-08 0:00,03-07-08 11:46,9.246485061
04-07-08 0:00,04-07-08 0:00,0.02832148
05-07-08 0:00,05-07-08 0:00,0
06-07-08 0:00,06-07-08 0:00,0
07-07-08 0:00,07-07-08 17:17,7.505396854
08-07-08 0:00,08-07-08 7:07,45.7377451
09-07-08 0:00,09-07-08 14:34,0.552104246
10-07-08 0:00,10-07-08 0:00,0
11-07-08 0:00,11-07-08 0:00,0
12-07-08 0:00,12-07-08 0:00,0
13-07-08 0:00,13-07-08 0:00,0
14-07-08 0:00,14-07-08 17:11,35.60810811
15-07-08 0:00,15-07-08 8:00,0.053281236
16-07-08 0:00,16-07-08 9:54,12.76389819
17-07-08 0:00,17-07-08 0:00,0
18-07-08 0:00,18-07-08 0:00,0
19-07-08 0:00,19-07-08 0:00,0
20-07-08 0:00,20-07-08 0:00,0
21-07-08 0:00,21-07-08 9:50,0.063109179
22-07-08 0:00,22-07-08 8:00,0.02214458
23-07-08 0:00,23-07-08 8:00,0.078489513
24-07-08 0:00,24-07-08 0:00,0
25-07-08 0:00,25-07-08 0:00,0
26-07-08 0:00,26-07-08 0:00,0
27-07-08 0:00,27-07-08 0:00,0
28-07-08 0:00,28-07-08 0:00,0
29-07-08 0:00,29-07-08 0:00,0
30-07-08 0:00,30-07-08 0:00,0
31-07-08 0:00,31-07-08 0:00,0
01-08-08 0:00,01-08-08 0:00,0
02-08-08 0:00,02-08-08 0:00,0
03-08-08 0:00,03-08-08 0:00,0
04-08-08 0:00,04-08-08 0:00,0
05-08-08 0:00,05-08-08 0:00,0
06-08-08 0:00,06-08-08 0:00,0
07-08-08 0:00,07-08-08 14:31,56.54444444
08-08-08 0:00,08-08-08 0:00,0.057306026
09-08-08 0:00,09-08-08 0:00,0
10-08-08 0:00,10-08-08 0:00,0
11-08-08 0:00,11-08-08 0:00,0
12-08-08 0:00,12-08-08 0:00,0
13-08-08 0:00,13-08-08 0:00,0
14-08-08 0:00,14-08-08 0:00,0
15-08-08 0:00,15-08-08 0:00,0
16-08-08 0:00,16-08-08 8:00,0.039872408
17-08-08 0:00,17-08-08 0:00,0
18-08-08 0:00,18-08-08 8:00,0.209594783
19-08-08 0:00,19-08-08 0:00,0
20-08-08 0:00,20-08-08 17:48,42.32469136
21-08-08 0:00,21-08-08 10:10,35.34440228
22-08-08 0:00,22-08-08 16:06,4.595652669
23-08-08 0:00,23-08-08 17:00,1.731111111
24-08-08 0:00,24-08-08 18:39,1.142402546
25-08-08 0:00,25-08-08 2:13,0.570417551
26-08-08 0:00,26-08-08 1:58,14.7646827
27-08-08 0:00,27-08-08 18:04,54.52839757
28-08-08 0:00,28-08-08 5:42,2.511018317
29-08-08 0:00,29-08-08 8:00,0.04115885
30-08-08 0:00,30-08-08 14:18,17.54139434
31-08-08 0:00,31-08-08 14:52,12.16925892
01-09-08 0:00,01-09-08 15:18,5.553573246
02-09-08 0:00,02-09-08 8:00,0.052714813
03-09-08 0:00,03-09-08 23:59,1.402443037
04-09-08 0:00,04-09-08 15:32,24.40163934
05-09-08 0:00,05-09-08 16:36,22.05626496
06-09-08 0:00,06-09-08 14:07,2.479553903
07-09-08 0:00,07-09-08 0:00,0
08-09-08 0:00,08-09-08 0:00,0
09-09-08 0:00,09-09-08 0:00,0
10-09-08 0:00,10-09-08 12:57,0.084021846
11-09-08 0:00,11-09-08 6:10,0.527887319
12-09-08 0:00,12-09-08 3:59,1.512422907
13-09-08 0:00,13-09-08 0:00,0
14-09-08 0:00,14-09-08 17:10,3.8625
15-09-08 0:00,15-09-08 17:57,0.533506899
16-09-08 0:00,16-09-08 0:00,0
17-09-08 0:00,17-09-08 0:00,0
18-09-08 0:00,18-09-08 13:13,3.072575875
19-09-08 0:00,19-09-08 0:00,0
20-09-08 0:00,20-09-08 0:00,0
21-09-08 0:00,21-09-08 13:59,20.01869201
22-09-08 0:00,22-09-08 0:00,0
23-09-08 0:00,23-09-08 0:00,0
24-09-08 0:00,24-09-08 8:00,0.056848688
25-09-08 0:00,25-09-08 8:00,0.02178491
26-09-08 0:00,26-09-08 17:33,3.514722864
27-09-08 0:00,27-09-08 0:00,0
28-09-08 0:00,28-09-08 0:00,0
29-09-08 0:00,29-09-08 13:45,2.548940706
30-09-08 0:00,30-09-08 8:00,0.027469593
01-10-08 0:00,01-10-08 2:12,4.029507634
02-10-08 0:00,02-10-08 19:34,5.004882163
03-10-08 0:00,03-10-08 15:14,10.52806159
04-10-08 0:00,04-10-08 16:39,72.36290323
05-10-08 0:00,05-10-08 0:00,0
06-10-08 0:00,06-10-08 15:13,1.472453704
07-10-08 0:00,07-10-08 15:37,1.207309043
08-10-08 0:00,08-10-08 0:00,0
09-10-08 0:00,09-10-08 16:30,12.91282459
10-10-08 0:00,10-10-08 17:11,3.533017137
11-10-08 0:00,11-10-08 13:47,0.555752326
12-10-08 0:00,12-10-08 0:00,0
13-10-08 0:00,13-10-08 16:10,39.12755102
14-10-08 0:00,14-10-08 22:59,43.50269748
15-10-08 0:00,15-10-08 17:14,26.37762955
16-10-08 0:00,16-10-08 16:24,19.99411765
17-10-08 0:00,17-10-08 15:05,12.99651568
18-10-08 0:00,18-10-08 13:44,0.074254362
19-10-08 0:00,19-10-08 20:24,5.027294072
20-10-08 0:00,20-10-08 19:04,2.288756856
21-10-08 0:00,21-10-08 12:53,24.01722116
22-10-08 0:00,22-10-08 22:41,5.45970696
23-10-08 0:00,23-10-08 0:01,2.207865168
24-10-08 0:00,24-10-08 8:00,0.049829748
25-10-08 0:00,25-10-08 0:00,0
26-10-08 0:00,26-10-08 0:00,0
27-10-08 0:00,27-10-08 0:00,0
28-10-08 0:00,28-10-08 0:00,0
29-10-08 0:00,29-10-08 0:00,0
30-10-08 0:00,30-10-08 0:00,0
31-10-08 0:00,31-10-08 0:00,0
01-11-08 0:00,01-11-08 0:00,0
02-11-08 0:00,02-11-08 16:57,20.38157895
03-11-08 0:00,03-11-08 8:00,0.046151479
04-11-08 0:00,04-11-08 14:24,21.52850492
05-11-08 0:00,05-11-08 13:03,31.01913319
06-11-08 0:00,06-11-08 4:35,0.291781488
07-11-08 0:00,07-11-08 0:00,0
08-11-08 0:00,08-11-08 0:00,0
09-11-08 0:00,09-11-08 13:50,7.352517985
10-11-08 0:00,10-11-08 23:59,2.828212783
11-11-08 0:00,11-11-08 0:35,5.004941547
12-11-08 0:00,12-11-08 17:40,0.789938007
13-11-08 0:00,13-11-08 17:06,4.003927524
14-11-08 0:00,14-11-08 21:34,0.402955003
15-11-08 0:00,15-11-08 9:37,0.634836373
16-11-08 0:00,16-11-08 15:21,16.513515
17-11-08 0:00,17-11-08 13:17,0.998126171
18-11-08 0:00,18-11-08 0:00,0
19-11-08 0:00,19-11-08 15:31,13.9393389
20-11-08 0:00,20-11-08 2:24,5.393103448
21-11-08 0:00,21-11-08 0:00,0
22-11-08 0:00,22-11-08 17:15,9.51608621
23-11-08 0:00,23-11-08 21:15,3.248835404
24-11-08 0:00,24-11-08 4:28,3.507868581
25-11-08 0:00,25-11-08 19:19,21.20694143
26-11-08 0:00,26-11-08 20:35,3.790265487
27-11-08 0:00,27-11-08 17:45,23.94610778
28-11-08 0:00,28-11-08 22:49,9.145563549
29-11-08 0:00,29-11-08 1:40,1.115862069
30-11-08 0:00,30-11-08 0:00,0
01-12-08 0:00,01-12-08 0:00,0
02-12-08 0:00,02-12-08 18:29,36.01697466
03-12-08 0:00,03-12-08 0:33,5.569168174
04-12-08 0:00,04-12-08 15:23,9.880877743
05-12-08 0:00,05-12-08 0:00,0
06-12-08 0:00,06-12-08 16:02,29.40972222
07-12-08 0:00,07-12-08 0:00,0.036376864
08-12-08 0:00,08-12-08 13:29,4.276223776
09-12-08 0:00,09-12-08 16:48,9.116206176
10-12-08 0:00,10-12-08 15:05,14.46416785
11-12-08 0:00,11-12-08 17:05,2.719223485
12-12-08 0:00,12-12-08 8:00,0.036107601
13-12-08 0:00,13-12-08 23:59,0.2089911
14-12-08 0:00,14-12-08 13:31,15.02449694
15-12-08 0:00,15-12-08 23:31,0.518247609
16-12-08 0:00,16-12-08 0:00,0.503747738
17-12-08 0:00,17-12-08 0:00,0
18-12-08 0:00,18-12-08 21:23,1.520372434
19-12-08 0:00,19-12-08 0:00,0
20-12-08 0:00,20-12-08 0:00,0
21-12-08 0:00,21-12-08 8:00,0.036466036
22-12-08 0:00,22-12-08 0:00,0
23-12-08 0:00,23-12-08 0:00,0
24-12-08 0:00,24-12-08 0:00,0
25-12-08 0:00,25-12-08 20:05,0.053648069
26-12-08 0:00,26-12-08 5:25,0.83874829
27-12-08 0:00,27-12-08 0:00,0
28-12-08 0:00,28-12-08 23:59,0.528562303
29-12-08 0:00,29-12-08 7:25,0.640180128
30-12-08 0:00,30-12-08 8:00,0.036347482
31-12-08 0:00,31-12-08 8:00,0.046194118
01-01-09 0:00,01-01-09 23:32,26.79761905
02-01-09 0:00,02-01-09 0:00,12.73501656
03-01-09 0:00,03-01-09 12:13,20.73214286
04-01-09 0:00,04-01-09 0:00,0
05-01-09 0:00,05-01-09 21:50,23.0072329
06-01-09 0:00,06-01-09 0:00,0
07-01-09 0:00,07-01-09 0:00,0
08-01-09 0:00,08-01-09 0:00,0
09-01-09 0:00,09-01-09 0:00,0
10-01-09 0:00,10-01-09 0:00,0
11-01-09 0:00,11-01-09 0:00,0
12-01-09 0:00,12-01-09 17:54,26.15752139
13-01-09 0:00,13-01-09 0:00,0
14-01-09 0:00,14-01-09 8:00,0.042814329
15-01-09 0:00,15-01-09 0:00,0
16-01-09 0:00,16-01-09 0:00,0
17-01-09 0:00,17-01-09 0:00,0
18-01-09 0:00,18-01-09 0:00,0
19-01-09 0:00,19-01-09 0:00,0
20-01-09 0:00,20-01-09 17:43,7.016449822
21-01-09 0:00,21-01-09 17:31,1.503031358
22-01-09 0:00,22-01-09 0:00,0
23-01-09 0:00,23-01-09 0:00,0
24-01-09 0:00,24-01-09 0:00,0
25-01-09 0:00,25-01-09 22:23,2.72287234
26-01-09 0:00,26-01-09 0:00,0
27-01-09 0:00,27-01-09 0:00,0
28-01-09 0:00,28-01-09 17:56,4.508731466
29-01-09 0:00,29-01-09 16:34,13.56416364
30-01-09 0:00,30-01-09 15:38,0.595063205
31-01-09 0:00,31-01-09 13:11,18.22911051
01-02-09 0:00,01-02-09 8:00,0.083014343
02-02-09 0:00,02-02-09 19:06,33.54567071
03-02-09 0:00,03-02-09 15:57,0.546632698
04-02-09 0:00,04-02-09 0:00,0
05-02-09 0:00,05-02-09 8:00,0.051783659
06-02-09 0:00,06-02-09 0:00,0
07-02-09 0:00,07-02-09 0:00,0
08-02-09 0:00,08-02-09 0:00,0
09-02-09 0:00,09-02-09 18:45,28.50637365
10-02-09 0:00,10-02-09 17:57,2.683157895
11-02-09 0:00,11-02-09 0:00,0
12-02-09 0:00,12-02-09 0:00,0
13-02-09 0:00,13-02-09 0:00,0
14-02-09 0:00,14-02-09 0:00,0
15-02-09 0:00,15-02-09 0:00,0
16-02-09 0:00,16-02-09 0:00,0
17-02-09 0:00,17-02-09 23:11,0.535192774
18-02-09 0:00,18-02-09 23:59,7.431312491
19-02-09 0:00,19-02-09 0:04,8.006067692
20-02-09 0:00,20-02-09 0:00,0
21-02-09 0:00,21-02-09 19:46,14.70135324
22-02-09 0:00,22-02-09 15:21,24.55950992
23-02-09 0:00,23-02-09 23:25,0.267419403
24-02-09 0:00,24-02-09 15:58,3.402291667
25-02-09 0:00,25-02-09 5:14,4.522488132
26-02-09 0:00,26-02-09 15:27,6.55868157
27-02-09 0:00,27-02-09 0:59,9.653277422
28-02-09 0:00,28-02-09 20:38,0.962133333
01-03-09 0:00,01-03-09 20:24,26.78063241
02-03-09 0:00,02-03-09 0:00,0
03-03-09 0:00,03-03-09 16:27,16.52051064
04-03-09 0:00,04-03-09 0:00,0
05-03-09 0:00,05-03-09 14:40,0.552562908
06-03-09 0:00,06-03-09 0:00,0
07-03-09 0:00,07-03-09 17:30,0.590099882
08-03-09 0:00,08-03-09 0:00,0
09-03-09 0:00,09-03-09 8:35,15.55
10-03-09 0:00,10-03-09 8:00,0.039553485
11-03-09 0:00,11-03-09 17:17,1.221847796
12-03-09 0:00,12-03-09 8:00,0.027297957
13-03-09 0:00,13-03-09 9:21,20.13549618
14-03-09 0:00,14-03-09 21:23,3.703478261
15-03-09 0:00,15-03-09 17:19,23.23961562
16-03-09 0:00,16-03-09 17:45,16.34537131
17-03-09 0:00,17-03-09 8:00,0.021479457
18-03-09 0:00,18-03-09 6:37,0.514206274
19-03-09 0:00,19-03-09 0:00,0
20-03-09 0:00,20-03-09 15:19,5.571738575
21-03-09 0:00,21-03-09 0:27,3.649594872
22-03-09 0:00,22-03-09 0:00,0
23-03-09 0:00,23-03-09 0:00,0
24-03-09 0:00,24-03-09 8:45,15.12899787
25-03-09 0:00,25-03-09 8:00,0.032785691
26-03-09 0:00,26-03-09 13:33,12.40802676
27-03-09 0:00,27-03-09 21:16,1.012152118
28-03-09 0:00,28-03-09 14:17,1.068797445
29-03-09 0:00,29-03-09 16:31,26.59655342
30-03-09 0:00,30-03-09 20:57,0.444444444
31-03-09 0:00,31-03-09 0:00,0
01-04-09 0:00,01-04-09 0:00,0
02-04-09 0:00,02-04-09 0:00,0
03-04-09 0:00,03-04-09 8:00,0.037957867
04-04-09 0:00,04-04-09 15:52,2.51185226
05-04-09 0:00,05-04-09 15:43,9.040100671
06-04-09 0:00,06-04-09 23:59,0.822047023
07-04-09 0:00,07-04-09 1:30,4.359589041
08-04-09 0:00,08-04-09 0:00,0
09-04-09 0:00,09-04-09 0:00,0
10-04-09 0:00,10-04-09 19:28,12.85621387
11-04-09 0:00,11-04-09 19:15,2.333571429
12-04-09 0:00,12-04-09 20:55,20.55173716
13-04-09 0:00,13-04-09 19:45,0.537952175
14-04-09 0:00,14-04-09 15:10,12.01208961
15-04-09 0:00,15-04-09 4:59,32.13442211
16-04-09 0:00,16-04-09 0:00,0
17-04-09 0:00,17-04-09 0:00,0
18-04-09 0:00,18-04-09 8:00,0.049146758
19-04-09 0:00,19-04-09 0:00,0
20-04-09 0:00,20-04-09 8:00,0.025848328
21-04-09 0:00,21-04-09 3:28,26.1870229
22-04-09 0:00,22-04-09 0:00,0
23-04-09 0:00,23-04-09 0:00,0
24-04-09 0:00,24-04-09 0:00,0
25-04-09 0:00,25-04-09 0:00,0
26-04-09 0:00,26-04-09 8:00,0.040013338
27-04-09 0:00,27-04-09 14:11,15.04029463
28-04-09 0:00,28-04-09 16:33,37.00626281
29-04-09 0:00,29-04-09 14:53,1.546687352
30-04-09 0:00,30-04-09 0:00,0
01-05-09 0:00,01-05-09 0:00,0
02-05-09 0:00,02-05-09 0:00,0
03-05-09 0:00,03-05-09 0:00,0
04-05-09 0:00,04-05-09 8:00,0.020910052
05-05-09 0:00,05-05-09 7:01,1.518493779
06-05-09 0:00,06-05-09 0:00,0
07-05-09 0:00,07-05-09 0:00,0
08-05-09 0:00,08-05-09 0:00,0
09-05-09 0:00,09-05-09 0:00,0
10-05-09 0:00,10-05-09 0:00,0
11-05-09 0:00,11-05-09 0:00,0
12-05-09 0:00,12-05-09 20:43,9.31910275
13-05-09 0:00,13-05-09 21:36,0.090941242
14-05-09 0:00,14-05-09 3:06,43.10064412
15-05-09 0:00,15-05-09 0:00,0
16-05-09 0:00,16-05-09 15:33,25.73451327
17-05-09 0:00,17-05-09 22:26,2.020938159
18-05-09 0:00,18-05-09 0:04,0.292160364
19-05-09 0:00,19-05-09 16:47,0.533369214
20-05-09 0:00,20-05-09 0:00,0.045478663
21-05-09 0:00,21-05-09 15:47,0.60621649
22-05-09 0:00,22-05-09 0:00,0
23-05-09 0:00,23-05-09 18:28,23.13650412
24-05-09 0:00,24-05-09 0:00,0
25-05-09 0:00,25-05-09 15:46,4.423128342
26-05-09 0:00,26-05-09 14:53,3.036450938
27-05-09 0:00,27-05-09 0:00,0
28-05-09 0:00,28-05-09 0:00,0
29-05-09 0:00,29-05-09 0:00,0
30-05-09 0:00,30-05-09 0:00,0
31-05-09 0:00,31-05-09 0:00,0
01-06-09 0:00,01-06-09 17:53,1.028765275
02-06-09 0:00,02-06-09 23:48,17.52916032
03-06-09 0:00,03-06-09 0:00,17.51766187
04-06-09 0:00,04-06-09 0:00,0
05-06-09 0:00,05-06-09 0:00,0
06-06-09 0:00,06-06-09 0:00,0
07-06-09 0:00,07-06-09 0:00,0
08-06-09 0:00,08-06-09 17:05,1.485556238
09-06-09 0:00,09-06-09 8:00,0.057537399
10-06-09 0:00,10-06-09 0:00,0
11-06-09 0:00,11-06-09 0:00,0
12-06-09 0:00,12-06-09 17:32,18.7768595
13-06-09 0:00,13-06-09 15:49,1.046256641
14-06-09 0:00,14-06-09 8:00,0.023683587
15-06-09 0:00,15-06-09 5:06,6.307418925
16-06-09 0:00,16-06-09 0:00,0
17-06-09 0:00,17-06-09 0:00,0
18-06-09 0:00,18-06-09 0:00,0
19-06-09 0:00,19-06-09 14:05,3.046638551
20-06-09 0:00,20-06-09 0:00,0
21-06-09 0:00,21-06-09 15:23,6.549460111
22-06-09 0:00,22-06-09 6:00,1.045991123
23-06-09 0:00,23-06-09 0:00,0
24-06-09 0:00,24-06-09 17:12,18.78404669
25-06-09 0:00,25-06-09 0:00,0
26-06-09 0:00,26-06-09 0:00,0
27-06-09 0:00,27-06-09 8:00,0.02385844
28-06-09 0:00,28-06-09 4:20,8.514507257
29-06-09 0:00,29-06-09 8:00,0.047387126
30-06-09 0:00,30-06-09 0:00,0
01-07-09 0:00,01-07-09 0:00,0
02-07-09 0:00,02-07-09 0:00,0
03-07-09 0:00,03-07-09 0:00,0
